AutoNum,Trip Date,Trip #,Sight #,Dolphin ID Number,New Dolphin?,Resight?,Seen Offshore?,s_GUID,Clarity,Contrast,Angle,Partial,Overall,Distinctiveness,Verified
-364515221,02-Nov-97,1,1,2077a,TRUE,FALSE,FALSE,{0861557B-6C68-4A41-B029-7D0C9525F107},,,,FALSE,,,FALSE
-364168489,12-Dec-94,1,1,0461a,FALSE,TRUE,FALSE,{757E01DF-905C-4963-A334-A94EF380506A},,,,FALSE,,,TRUE
-364145829,02-Jun-10,1,1,1335a,FALSE,TRUE,FALSE,{5ED64F25-BF9D-4911-BE8A-66BBDB3C5E1D},3,4,1,FALSE,8,,FALSE
-363724938,13-May-04,1,1,0543a,FALSE,TRUE,FALSE,{2645AB4F-322A-4A60-A9F9-A68831ED7062},,,,FALSE,,,FALSE
-363404933,25-Feb-04,1,1,0618a,FALSE,TRUE,FALSE,{2A2BCEAA-6AB6-47BB-83A2-C4D3FE8E6964},,,,FALSE,,,FALSE
-363241758,29-Dec-10,1,2,4165a,TRUE,FALSE,FALSE,{D0FD4852-CD70-4A69-A48E-268B9C972AAD},2,1,1,FALSE,4,,FALSE
-363151885,21-Dec-06,1,7,0454c,FALSE,TRUE,FALSE,{6C26B8FF-7B36-4DAF-B70C-2ADF4B8D0DE8},2,1,2,FALSE,5,,FALSE
-363098923,27-Nov-06,1,1,3133p,TRUE,FALSE,FALSE,{7F6D70BA-D300-411D-ADBC-E426A25CAEBA},3,1,2,FALSE,6,,FALSE
-362583545,12-Jun-02,1,1,2540p,TRUE,FALSE,TRUE,{2D557FF6-DC1A-49B2-B1A5-E941676DB3CC},,,,FALSE,,,FALSE
-361526026,19-Nov-98,1,2,1008a,FALSE,TRUE,FALSE,{B89E63DA-9282-11D6-BC29-82EEDA860A1E},,,,FALSE,,,TRUE
-361438545,18-Mar-04,1,1,1535q,FALSE,TRUE,FALSE,{5EF59F65-7DA9-4527-BDC6-C3438FCE4FF4},,,,FALSE,,,FALSE
-361397784,03-Apr-10,1,1,2072p,FALSE,TRUE,FALSE,{CF16E206-4F71-4C78-A8A4-9E3BE3215A44},2,4,1,FALSE,7,,FALSE
-361362384,07-Feb-97,1,1,0393a,FALSE,TRUE,FALSE,{2C737A9D-34D3-4B85-8970-A5B4E00825F7},,,,FALSE,,,TRUE
-361047699,17-Jul-00,1,2,0080a,FALSE,TRUE,FALSE,{C9273270-55E1-11D6-BC29-D3B37C6E843C},,,,FALSE,,,TRUE
-360976301,10-Oct-10,1,2,1216a,FALSE,TRUE,FALSE,{C643B22F-9049-4A37-B7AA-FD29BE47CD9F},3,1,1,FALSE,5,,FALSE
-360806486,30-Mar-06,1,2,0261a,FALSE,TRUE,FALSE,{781A47BE-CE3C-4B9E-8A9A-7497AF35D17B},3,3,1,FALSE,7,2,TRUE
-359538148,02-Nov-98,1,1,1084a,FALSE,TRUE,FALSE,{4B58340E-97FD-11D6-BC29-D726D139535E},,,,FALSE,,,TRUE
-359424460,07-Dec-09,1,2,0344a,FALSE,TRUE,FALSE,{17AC4F59-5975-47E5-9CEE-A1C80358A3CE},2,2,1,FALSE,5,,FALSE
-359358931,12-Apr-10,1,1,1188a,FALSE,TRUE,FALSE,{E99BD6DB-0D1D-459C-B968-D12E0219D98D},2,1,1,FALSE,4,,FALSE
-359163535,24-Jun-98,2,1,2263a,FALSE,TRUE,FALSE,{175B73AA-DA01-11D6-BC29-E67DEC568FBB},,,,FALSE,,,TRUE
-358991783,04-Sep-01,1,1,1047a,FALSE,TRUE,FALSE,{0F118059-220E-11D6-BC29-D69F0242453F},,,,FALSE,,,FALSE
-358885675,31-May-11,1,1,3685a,FALSE,TRUE,FALSE,{093F5D50-FAAE-43E7-BC3D-05B3DED51CA7},2,1,1,FALSE,4,,FALSE
-358709213,11-Apr-08,1,1,3814a,FALSE,TRUE,FALSE,{3D3863C9-AE66-4BA0-B745-D1F54538AF13},1,2,1,FALSE,4,,FALSE
-358695139,12-Dec-06,1,1,3610a,TRUE,FALSE,FALSE,{CAB745A9-E0DE-4FA4-BC26-B98D1E6D776F},1,1,1,FALSE,3,,FALSE
-358058328,07-Apr-05,1,2,0863a,FALSE,TRUE,FALSE,{739B1A50-8D19-40E2-A068-16AA594BA8F2},,,,FALSE,,,FALSE
-357870459,25-May-07,1,1,0553a,FALSE,TRUE,FALSE,{36910053-F608-4488-84BA-EF80A979ED97},1,4,1,FALSE,6,,FALSE
-357795485,04-Jun-96,1,4,0075a,FALSE,TRUE,FALSE,{B6841D26-4A72-41BF-947F-D45AF8461547},,,,FALSE,,,FALSE
-357152800,08-May-12,1,2,3695p,TRUE,FALSE,FALSE,{BB9D026D-E4C1-496B-9ADA-ECA004447FC3},3,4,1,FALSE,8,,FALSE
-356942453,23-Oct-12,1,2,3768a,TRUE,FALSE,FALSE,{0AB323C8-64D6-4B8E-8039-FEBB5AA0C65A},3,1,2,FALSE,6,,FALSE
-356747993,02-Apr-98,1,1,0935a,FALSE,TRUE,FALSE,{8DEAF544-9E81-4E94-A1F4-152CF8F6547F},,,,FALSE,,,TRUE
-356727302,16-May-03,1,1,2885a,TRUE,FALSE,FALSE,{AF7D5044-A08E-431B-B259-BA0AA9D89574},,,,FALSE,,,FALSE
-356119371,03-Mar-04,1,3,0261a,FALSE,TRUE,FALSE,{364B8A08-7096-4AC0-9059-B043096389D1},,,,FALSE,,,TRUE
-355465730,13-Sep-97,1,1,2002a,TRUE,FALSE,FALSE,{08060611-4EDD-4598-A97C-86718BC21DC0},,,,FALSE,,,TRUE
-355384534,16-Dec-99,1,1,0137a,FALSE,TRUE,FALSE,{654C3FFF-13B2-11D5-BC29-B828C515B03C},,,,FALSE,,,TRUE
-354848803,01-Aug-01,1,1,1321a,FALSE,TRUE,FALSE,{A9CA64DD-1562-11D6-BC29-EEDFDD288B3C},,,,FALSE,,,FALSE
-354560318,25-Mar-02,1,1,0973a,FALSE,TRUE,FALSE,{E45B2C05-5059-11D6-BC29-92855F01873C},,,,FALSE,,,TRUE
-353939203,03-Jun-03,1,2,2913a,TRUE,FALSE,FALSE,{1A7A22FF-64AB-4235-BACD-806089780CF8},,,,FALSE,,,FALSE
-353865074,11-Aug-05,1,1,3316a,TRUE,FALSE,FALSE,{AE7D0278-3C50-496B-A38F-952DF50E6CF2},,,,FALSE,,,TRUE
-353730037,03-Feb-99,1,1,1019q,FALSE,TRUE,FALSE,{E3C4D408-0E78-11D6-BC29-C88A20C3793F},,,,FALSE,,,FALSE
-353503355,22-Feb-96,2,1,1255a,FALSE,TRUE,FALSE,{1D6A75C2-201D-4F92-8982-3538A135CEB2},,,,FALSE,,,FALSE
-353461314,26-Dec-18,1,2,3401p,TRUE,FALSE,FALSE,{E82FE66F-C99B-49E2-97DE-18AD20140582},2,4,1,FALSE,7,,FALSE
-353224437,24-Oct-21,1,1,5309a,TRUE,FALSE,FALSE,{43A98D4F-E828-4881-92FA-678ECB63C5C4},2,1,2,FALSE,5,,FALSE
-352938545,17-Sep-98,1,2,0075a,FALSE,TRUE,FALSE,{3CECAEBE-A881-11D6-BC29-B6B2C1EF7F32},,,,FALSE,,,FALSE
-352757113,02-Feb-09,1,2,3935a,TRUE,FALSE,FALSE,{058262CA-8AB9-43A6-92D9-CC50381B90D1},2,1,1,FALSE,4,,FALSE
-352458551,07-Feb-97,1,1,0100a,FALSE,TRUE,FALSE,{03DE9EF2-F02B-4A64-A286-963FD120AA41},,,,FALSE,,,FALSE
-351235638,29-Nov-14,1,5,3993a,FALSE,TRUE,FALSE,{8A1272E6-230F-434E-9486-C0B0F278BF4C},2,4,1,FALSE,7,,FALSE
-351057046,02-Apr-98,1,1,0461a,FALSE,TRUE,FALSE,{5EDFF71D-5023-417B-9ACB-9CCF37BCC8C4},,,,FALSE,,,TRUE
-350678551,31-Mar-06,1,1,3397a,FALSE,TRUE,FALSE,{D2BD2E1B-2598-475F-81B1-3F175B4D3193},1,1,1,FALSE,3,,FALSE
-350203634,23-Jul-97,1,1,1510a,FALSE,TRUE,FALSE,{724603E5-D5EE-4ED2-81BE-20A878C079FB},,,,FALSE,,,FALSE
-350033779,08-Feb-06,1,1,0091p,FALSE,TRUE,FALSE,{8D99320E-6DD7-4037-A3C3-185787912C2C},,,,FALSE,,,FALSE
-349957205,18-Mar-04,1,1,2114a,FALSE,TRUE,FALSE,{6EBA456F-A491-4D0B-8075-9A258F3185A4},,,,FALSE,,,TRUE
-349747203,10-Jul-95,1,1,1321a,FALSE,TRUE,FALSE,{07C07138-D3A5-4AAE-8CEA-F1A46BB69C19},,,,FALSE,,,FALSE
-349468729,17-Nov-04,1,1,0827p,FALSE,TRUE,FALSE,{36B53C4A-3A67-40BA-8248-293A90A2D79D},,,,FALSE,,,TRUE
-349362122,27-Sep-01,1,4,2717a,TRUE,FALSE,FALSE,{0F1180B1-220E-11D6-BC29-D69F0242453F},,,,FALSE,,,TRUE
-349231034,27-Jun-96,1,1,1603a,TRUE,FALSE,FALSE,{D2D2B08B-D1BD-47C8-8D8A-0B50E7D061A7},,,,FALSE,,,TRUE
-349115456,01-Apr-18,1,2,5042a,TRUE,FALSE,FALSE,{9A63C589-B7C0-4275-B54E-C937B5970C4B},2,2,2,FALSE,6,,FALSE
-348407808,23-Nov-98,1,1,0271a,FALSE,TRUE,FALSE,{B89E63BB-9282-11D6-BC29-82EEDA860A1E},,,,FALSE,,,TRUE
-348193378,10-Aug-08,1,1,3446a,FALSE,TRUE,FALSE,{5F963993-A176-4C8A-AAB2-1F1664E73C15},2,2,1,FALSE,5,,FALSE
-347823409,27-Dec-96,1,1,1518a,FALSE,TRUE,FALSE,{38E50783-C6C2-4D06-8072-0DF6BE7FFBC9},,,,FALSE,,,FALSE
-347720103,21-Nov-10,1,3,3058a,FALSE,TRUE,FALSE,{2CA757B3-BF47-4C6D-B7F8-71AD2FC16574},2,1,1,FALSE,4,,FALSE
-346960747,17-Sep-98,1,2,0282a,FALSE,TRUE,FALSE,{3CECAEC0-A881-11D6-BC29-B6B2C1EF7F32},,,,FALSE,,,FALSE
-346911230,24-Nov-08,1,1,3891a,TRUE,FALSE,FALSE,{958349A8-9C0B-4DA5-B19D-7249CF15854A},3,1,5,FALSE,9,,FALSE
-346848917,20-May-10,1,1,4121a,TRUE,FALSE,FALSE,{BFB756DC-EC28-4E27-9A2F-BBD7E6FB190F},2,1,1,FALSE,4,,FALSE
-346564475,18-Dec-17,1,1,5020a,TRUE,FALSE,FALSE,{CE43F854-3646-48B3-B62F-FDE3160CDC56},1,3,1,FALSE,5,,FALSE
-346297828,13-Dec-15,1,2,4866a,TRUE,FALSE,FALSE,{F05429D4-386B-4F21-9318-F41D9957FEB3},1,3,1,FALSE,5,,FALSE
-345755520,26-Jun-98,1,1,2289a,FALSE,TRUE,FALSE,{175B7391-DA01-11D6-BC29-E67DEC568FBB},,,,FALSE,,,TRUE
-345715760,02-Mar-98,1,1,1310a,TRUE,FALSE,FALSE,{6A8428AB-315E-48E7-922C-F8841F38E31F},,,,FALSE,,,TRUE
-345117761,13-May-04,1,1,0572a,FALSE,TRUE,FALSE,{C9C710FB-9A64-401C-B548-00224EEA8B9E},,,,FALSE,,,FALSE
-344786733,04-Jun-14,1,1,3695a,FALSE,TRUE,FALSE,{920A21BC-297B-42F3-8516-462FA6E82689},3,4,1,FALSE,8,,FALSE
-344364033,29-Dec-11,1,1,3625a,FALSE,TRUE,FALSE,{7842DFB2-1CBC-444B-88E8-BB47D821C7F4},3,5,1,FALSE,9,,FALSE
-344249456,03-Jun-00,1,1,2546a,FALSE,TRUE,FALSE,{D897DD8C-51E5-11D6-BC29-E53863EBB23C},,,,FALSE,,,FALSE
-343982783,20-Dec-19,1,1,5142a,TRUE,FALSE,FALSE,{5D2DB377-D551-4521-BFB9-164A93956A5D},2,1,1,FALSE,4,,FALSE
-343394753,27-Jan-08,1,1,3583a,FALSE,TRUE,FALSE,{50A2E935-6616-402F-8B77-8D2DE81BCF57},2,1,1,FALSE,4,,FALSE
-343007968,14-Aug-07,1,1,0675a,FALSE,TRUE,FALSE,{B26B594F-5925-4A1B-9E2F-42A5BD740CE8},2,2,2,FALSE,6,,FALSE
-342998713,29-May-97,1,1,1300a,FALSE,TRUE,FALSE,{BFCE7DD8-A444-4264-A658-0B5C8E0B33D3},,,,FALSE,,,FALSE
-342871651,20-Dec-05,1,2,3358a,TRUE,FALSE,FALSE,{3440E8D3-ACF7-484A-AF78-58FD025BAD6D},,,,FALSE,,,TRUE
-342754396,04-Sep-09,1,1,1300a,FALSE,TRUE,FALSE,{954940E7-3799-46C4-940E-E7EC157FC738},3,4,1,FALSE,8,,FALSE
-342635229,18-Oct-95,1,1,1393a,TRUE,FALSE,FALSE,{E925651A-788D-41B8-8DBD-7083BD54921D},,,,FALSE,,,FALSE
-342498014,28-Jan-00,1,2,0026a,FALSE,TRUE,FALSE,{E45B2C39-5059-11D6-BC29-92855F01873C},,,,FALSE,,,FALSE
-342488126,10-Jul-89,1,1,0025a,FALSE,TRUE,FALSE,{68579310-D679-44B6-95DD-8CF3940FB913},,,,FALSE,,,TRUE
-342429296,22-Jan-96,1,1,0037a,FALSE,TRUE,FALSE,{B5D8B371-BACB-428D-A114-E5FD27A0B072},,,,FALSE,,,FALSE
-341938552,10-Jun-02,1,1,2785a,TRUE,FALSE,TRUE,{FEB2483F-331E-4148-998E-52739F7C29AF},,,,FALSE,,,FALSE
-341777874,05-Oct-01,1,1,0699q,FALSE,TRUE,FALSE,{5E463DC8-2391-11D6-BC29-DA642D9D523E},,,,FALSE,,,TRUE
-341676228,28-Apr-09,1,1,3964a,TRUE,FALSE,FALSE,{4017F453-2B1C-4DDE-8C63-A153D3961462},2,1,1,FALSE,4,,FALSE
-341371062,20-Jul-06,1,1,3525a,TRUE,FALSE,FALSE,{FD8FDBDA-30E4-4CB5-AEEF-B7710F5C9EBB},2,3,1,FALSE,6,,TRUE
-341060027,24-Oct-15,1,1,4412a,FALSE,TRUE,FALSE,{443771EF-F1F7-454C-97CC-811F0C42D4F9},2,2,1,FALSE,5,,FALSE
-340862686,15-Dec-11,1,2,3714p,TRUE,FALSE,FALSE,{E63A9717-77CC-4F45-8331-132E22744920},3,5,2,FALSE,10,,FALSE
-340772800,11-Nov-05,1,1,3352a,TRUE,FALSE,FALSE,{36E3CDC9-F6B6-4347-AED0-05FC96BD89DF},,,,FALSE,,,FALSE
-339870996,07-Feb-97,1,1,1400a,FALSE,TRUE,FALSE,{06D09665-5963-476A-A8A8-2753D91CD6AA},,,,FALSE,,,FALSE
-339219206,29-Oct-97,1,2,0917p,FALSE,TRUE,FALSE,{4066E14B-9327-437A-B829-C880F64D8563},,,,FALSE,,,TRUE
-338269370,12-Dec-96,1,1,1726a,TRUE,FALSE,FALSE,{EE0A9D5A-8E19-415A-BF59-10A568CB2769},,,,FALSE,,,FALSE
-338044926,28-Dec-95,1,2,0325a,FALSE,TRUE,FALSE,{CEC28640-5D82-4ED7-9AFA-EC6B4F235BE0},,,,FALSE,,,FALSE
-337210490,27-Jul-93,1,1,1015a,TRUE,FALSE,FALSE,{F577A9B9-4437-4F1E-AD5A-AC7373AB7FDD},,,,FALSE,,,FALSE
-337067133,13-Oct-08,1,2,1909a,FALSE,TRUE,FALSE,{AE29B9A2-2323-4025-B22B-D906CCA17715},1,1,1,FALSE,3,,FALSE
-336812160,03-Feb-97,1,1,0842a,FALSE,TRUE,FALSE,{FB88160C-8F0D-42C0-8EE0-D081B988F585},,,,FALSE,,,TRUE
-336762280,31-Mar-06,1,1,3464a,TRUE,FALSE,FALSE,{019626E0-9EBA-4B2E-ACE7-9AE1FF7EEF64},3,4,1,FALSE,8,,TRUE
-336642348,27-Jun-96,1,2,1021a,FALSE,TRUE,FALSE,{F36B2EC8-8E2E-4F97-ACAA-F33C7D2F3370},,,,FALSE,,,FALSE
-336294446,16-Dec-04,1,2,2572a,FALSE,TRUE,FALSE,{D19A246B-6116-4E43-A31F-43534CBC53CA},,,,FALSE,,,TRUE
-335249528,18-Oct-01,1,1,0129s,FALSE,TRUE,FALSE,{5E463E12-2391-11D6-BC29-DA642D9D523E},,,,FALSE,,,FALSE
-334000262,05-Jul-94,1,1,0706a,TRUE,FALSE,FALSE,{CADD9514-F8B6-4406-A3DE-7E31E3FAF3A5},,,,FALSE,,,TRUE
-333517152,27-Sep-01,1,4,2733a,TRUE,FALSE,FALSE,{0F1180B8-220E-11D6-BC29-D69F0242453F},,,,FALSE,,,TRUE
-332887604,19-Feb-10,1,1,3106a,FALSE,TRUE,FALSE,{46954EF7-51EE-44D0-8507-467147F78D33},2,4,1,FALSE,7,,FALSE
-332678523,26-Apr-01,1,1,1340a,FALSE,TRUE,FALSE,{6E3E87C5-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,FALSE
-332636004,25-Dec-07,1,4,3310a,FALSE,TRUE,FALSE,{C9C70546-14AD-4EAD-8601-8CE1BE14478F},2,1,1,FALSE,4,,FALSE
-331742333,14-Dec-96,1,1,0387a,FALSE,TRUE,FALSE,{3510820E-2837-459E-8552-7885864B8075},,,,FALSE,,,TRUE
-331698975,28-May-01,1,1,2674a,FALSE,TRUE,FALSE,{0F44F3B4-0E5E-11D6-BC29-C88A20C3793F},,,,FALSE,,,TRUE
-331530683,02-Aug-99,1,1,1326a,FALSE,TRUE,FALSE,{BAEE7019-EF1F-11D4-BC29-F53F89B5FB3D},,,,FALSE,,,FALSE
-331463245,19-Dec-14,1,1,4724a,TRUE,FALSE,FALSE,{1D482522-BAB5-44F4-AE15-AE1B71ACAB12},4,2,1,FALSE,7,,FALSE
-331012631,17-Jul-15,1,1,4800a,TRUE,FALSE,FALSE,{7AE53BED-0672-4E20-B04F-C04EBA91322E},2,4,2,FALSE,8,,FALSE
-330865906,04-Mar-05,1,2,0167a,FALSE,TRUE,FALSE,{8D77EEA3-8F84-4201-9BA3-5B839004F74C},,,,FALSE,,,TRUE
-330318332,09-Mar-01,1,1,2068a,FALSE,TRUE,FALSE,{6E3E878B-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,TRUE
-329811531,27-Feb-07,1,1,3648a,TRUE,FALSE,FALSE,{C4B72F89-3755-4499-8BB8-B9A9DCEE10F7},2,4,1,FALSE,7,,FALSE
-329655033,03-Oct-13,1,1,3864a,FALSE,TRUE,FALSE,{C0BF41D3-37AE-4E59-91CB-2709E3ACD5FF},2,1,1,FALSE,4,,FALSE
-329464030,14-May-16,1,1,0401a,FALSE,TRUE,FALSE,{958F7C56-C6D4-41D9-88C8-63B777D70431},2,1,1,FALSE,4,,FALSE
-329257836,21-Dec-00,1,4,0938p,TRUE,FALSE,FALSE,{64C00190-7504-4155-B4A9-C62EC6E11DAE},,,,FALSE,,,TRUE
-328549288,21-Jun-00,1,1,2193p,TRUE,FALSE,FALSE,{C9273229-55E1-11D6-BC29-D3B37C6E843C},,,,FALSE,,,TRUE
-328363965,16-Feb-97,1,2,0151a,FALSE,TRUE,FALSE,{0CC1EB2B-5A36-4AEF-A6FD-9F852652CE1F},,,,FALSE,,,FALSE
-328064015,03-Dec-20,1,1,2573a,FALSE,TRUE,FALSE,{B709AED8-9E0F-49AF-897D-848E6DC13754},1,1,1,FALSE,3,,FALSE
-328008393,11-Feb-99,1,3,1136a,FALSE,TRUE,FALSE,{333779FF-717E-11D6-BC29-F12BD961EC3C},,,,FALSE,,,FALSE
-327575552,10-May-06,1,1,0401a,FALSE,TRUE,FALSE,{1BEDB343-7E2C-498C-92D1-45B45B9943A4},3,4,1,FALSE,8,,TRUE
-326926103,10-Jun-03,1,2,1428a,FALSE,TRUE,FALSE,{4591D844-E726-4EAC-AAB8-2ACE2F660B10},,,,FALSE,,,TRUE
-326842313,29-Oct-13,1,1,4497a,TRUE,FALSE,FALSE,{5577717C-5A98-46E7-AD5E-72C100469927},3,1,2,FALSE,6,,FALSE
-326467366,29-Oct-98,1,1,0191a,FALSE,TRUE,FALSE,{4B58342A-97FD-11D6-BC29-D726D139535E},,,,FALSE,,,TRUE
-326381591,18-Mar-04,1,1,0129s,FALSE,TRUE,FALSE,{1ECF7673-6182-49EE-B66E-AC0BFBAB6605},,,,FALSE,,,FALSE
-326053220,25-Nov-18,1,2,1495p,FALSE,TRUE,FALSE,{924D52D5-FCE5-4DE4-9044-7EE90372C4AE},2,5,1,FALSE,8,,FALSE
-326051834,29-Nov-00,1,1,0360a,FALSE,TRUE,FALSE,{2BDDE4D7-F846-4BD2-9B5A-9AFFD1856D3B},,,,FALSE,,,TRUE
-325726465,12-Feb-07,1,2,3461a,FALSE,TRUE,FALSE,{268E170E-FBDD-4002-8BE2-B0A5BB3E9C80},2,1,1,FALSE,4,,FALSE
-325725320,14-Aug-08,1,1,2932a,FALSE,TRUE,FALSE,{8EDDA83E-95C5-400A-AC22-382F2C2218D0},3,2,1,FALSE,6,,FALSE
-325474507,04-Jul-10,1,1,3322a,FALSE,TRUE,FALSE,{86F2CC7F-7731-4050-B83A-1008EC538C85},3,4,1,FALSE,8,,FALSE
-324921698,19-Oct-03,1,1,2986a,TRUE,FALSE,FALSE,{72925D06-B052-4FFE-866F-F686DDA54655},,,,FALSE,,,FALSE
-324553310,31-Mar-06,1,1,2961p,TRUE,FALSE,FALSE,{1D572921-2088-4F94-B276-CF29E11D61C6},1,4,1,FALSE,6,,FALSE
-324230502,21-Mar-15,1,1,4741a,FALSE,TRUE,FALSE,{892DD525-285E-4C3C-8519-F2D443F6B225},2,1,1,FALSE,4,,FALSE
-324226311,17-Sep-98,1,1,1428a,FALSE,TRUE,FALSE,{3CECAEBB-A881-11D6-BC29-B6B2C1EF7F32},,,,FALSE,,,TRUE
-324100197,15-Jan-11,1,1,3541a,FALSE,TRUE,FALSE,{E57DBE3A-32C4-4A6D-BCF4-81C73EE52CDA},4,4,1,FALSE,9,,FALSE
-324055019,13-Jul-97,1,1,2062a,TRUE,FALSE,FALSE,{EE63835B-CF33-457A-9CA3-01E2E52C2855},,,,FALSE,,,FALSE
-323744792,07-Jul-05,1,1,0543a,FALSE,TRUE,FALSE,{ED574DF6-EFD2-44AA-B7D5-B344086FB563},,,,FALSE,,,FALSE
-323611715,22-Dec-04,1,4,3188a,TRUE,FALSE,FALSE,{5A0418F3-CD08-48C3-A87D-8D95BD60B47C},,,,FALSE,,,TRUE
-323607481,28-Feb-01,1,1,2077a,FALSE,TRUE,FALSE,{3AFC1A09-0377-11D6-BC29-A1012DD24D3F},,,,FALSE,,,FALSE
-323420258,24-Apr-14,1,2,3743a,FALSE,TRUE,FALSE,{77C77ACF-1305-44A1-9695-27901BF0C945},1,1,1,FALSE,3,,FALSE
-322724228,17-Oct-97,1,1,2043a,TRUE,FALSE,FALSE,{954A62E7-3CB3-47B5-A09A-F69E9C35BC59},,,,FALSE,,,TRUE
-322587819,23-Oct-12,1,2,1142a,FALSE,TRUE,FALSE,{F9B5FE95-4B46-43A6-9986-321507439F51},3,4,1,FALSE,8,,FALSE
-322507887,23-Aug-98,1,1,0375a,FALSE,TRUE,FALSE,{28BD9EEB-ED4C-11D4-BC29-88FAB18A373C},,,,FALSE,,,FALSE
-321522031,12-Jun-08,1,1,3864a,TRUE,FALSE,FALSE,{0251C2D4-369A-433E-929E-6BFD2466D601},1,4,1,FALSE,6,,FALSE
-321317004,30-Oct-00,1,1,0009a,FALSE,TRUE,FALSE,{4638890F-2965-4E30-960A-F1479D650E61},,,,FALSE,,,TRUE
-320610451,18-Feb-15,1,3,2673a,FALSE,TRUE,FALSE,{51FBCE7D-1405-4F4A-9016-952D91BB760A},4,4,3,FALSE,11,,FALSE
-320479271,03-Mar-00,1,1,1241a,FALSE,TRUE,FALSE,{D897DC9F-51E5-11D6-BC29-E53863EBB23C},,,,FALSE,,,FALSE
-320245667,24-Apr-13,1,2,2743p,FALSE,TRUE,FALSE,{67E4E624-62FA-4B30-85C1-3F8F2D696645},2,1,1,FALSE,4,,FALSE
-320058302,29-Apr-05,1,2,3271a,TRUE,FALSE,FALSE,{2883FB8C-611A-44DA-B4C2-16FCA3688B7C},,,,FALSE,,,TRUE
-319779493,18-Nov-03,1,1,0863a,FALSE,TRUE,FALSE,{6874B0C0-F489-488B-A6C1-AB12F43B5CBF},,,,FALSE,,,FALSE
-319623288,13-Oct-95,1,2,0569a,FALSE,TRUE,FALSE,{255B1054-4594-4301-8411-D7F3BCEC24D5},,,,FALSE,,,TRUE
-319621051,12-Apr-07,1,1,0100a,FALSE,TRUE,FALSE,{D915E587-9169-4582-A757-E5FFB161DF43},2,1,1,FALSE,4,,FALSE
-319613207,01-Oct-97,1,1,1313a,FALSE,TRUE,FALSE,{0C2C36C0-87C0-44C2-A8CF-88DCB0998F56},,,,FALSE,,,FALSE
-319534289,21-Dec-06,1,7,3173a,FALSE,TRUE,FALSE,{1E064431-8CEA-4175-985A-06DD344B78C5},1,1,1,FALSE,3,,FALSE
-319233962,06-Dec-94,1,1,1120a,FALSE,TRUE,FALSE,{89427791-0CF5-41CC-BA1F-02BA3C76A553},,,,FALSE,,,FALSE
-318351395,18-Jul-95,1,1,1331a,FALSE,TRUE,FALSE,{82502350-BF8B-436A-804D-DA417AB53C20},,,,FALSE,,,FALSE
-318278826,12-Apr-10,1,3,3366a,FALSE,TRUE,FALSE,{FE9314BE-D9FE-4858-B114-D420C183851A},3,3,1,FALSE,7,,FALSE
-317803799,21-Feb-09,1,2,3567a,FALSE,TRUE,FALSE,{359314F0-4FCE-4C95-84B3-E005C8958118},4,5,1,FALSE,10,,FALSE
-317584069,20-Aug-95,1,3,1118a,FALSE,TRUE,FALSE,{2AA4D65D-4A41-406B-BACD-F61E44DDAC84},3,5,1,FALSE,9,,FALSE
-317405976,09-Aug-05,1,1,3309a,TRUE,FALSE,FALSE,{417EF6D9-A764-4156-8F09-8934B0F67AB5},,,,FALSE,,,TRUE
-317001067,04-Mar-98,1,2,0040a,FALSE,TRUE,FALSE,{2906C75A-3CAF-4C84-B768-2D5AD67EF341},,,,FALSE,,,TRUE
-316825287,14-Nov-02,1,3,0091a,TRUE,FALSE,FALSE,{8BEC26D8-A24A-49E2-9366-255AF84A49CA},,,,FALSE,,,FALSE
-316304901,03-Jan-95,1,1,0461a,FALSE,TRUE,FALSE,{5575AF1C-4003-4C5E-9B1E-F65CB44A96A2},,,,FALSE,,,TRUE
-316011780,12-Aug-02,1,1,1274a,FALSE,TRUE,FALSE,{E722DB5D-0299-4F05-B159-5F20F8AA7928},,,,FALSE,,,FALSE
-315303780,27-Mar-97,1,2,1191a,FALSE,TRUE,FALSE,{C0B36D00-444E-4375-ABD4-C23F916B690D},,,,FALSE,,,TRUE
-314805622,21-Oct-09,1,1,1640a,FALSE,TRUE,FALSE,{15E4BE27-6684-4930-8E01-3319B3BED8CB},2,5,1,FALSE,8,,FALSE
-314711152,06-Jul-96,1,1,2264a,TRUE,FALSE,FALSE,{280D48E4-88AF-4F6A-9B4E-7CA9C5EA5241},,,,FALSE,,,FALSE
-314471384,23-Dec-96,1,1,0147a,FALSE,TRUE,FALSE,{5CBD7BC1-6394-4108-BB6F-783312C2C9C5},,,,FALSE,,,FALSE
-314297697,29-Apr-19,1,1,5107a,TRUE,FALSE,FALSE,{5A85C26F-F097-47E7-B662-8EEFE342534B},1,1,1,FALSE,3,,FALSE
-314220446,09-Sep-93,1,1,0416a,TRUE,FALSE,FALSE,{15438E00-068D-4343-9EF7-48A1D446BF3E},,,,FALSE,,,FALSE
-314025402,21-Jun-00,1,1,1000a,FALSE,TRUE,FALSE,{C927322B-55E1-11D6-BC29-D3B37C6E843C},,,,FALSE,,,TRUE
-313855070,29-Nov-14,1,4,4686a,FALSE,TRUE,FALSE,{337BBAAD-B8E9-4C48-9A6E-0EE0AAB84BA8},2,5,1,FALSE,8,,FALSE
